id,title,release_date,director,actors,genres,vote_average,poster_path,overview,ubicacion
498743,Never Grow Old,2019-03-15,Ivan Kavanagh,"Emile Hirsch, John Cusack, Déborah François, Danny Webb, Tim Ahern",Western,6.0,/3WGh8RtXOCG6Onrju1SBO67fCGb.jpg,"Un empresario irlandés se beneficia cuando los forajidos toman el control de una pacífica ciudad fronteriza estadounidense, pero su familia se ve amenazada a medida que aumenta la violencia.",K
581032,News of the World,2020-12-25,Paul Greengrass,"Tom Hanks, Helena Zengel, Michael Angelo Covino, Ray McKinnon, Mare Winningham","Drama,Western,Aventura",6.935,/fYQCgVRsQTEfUrP7cW5iAFVYOlh.jpg,"Cinco años después del fin de la Guerra Civil estadounidense, el capitán Jefferson Kyle Kidd, veterano no de una, sino de tres guerras, va de ciudad en ciudad narrando noticias, hablando de presidentes y reinas, de luchas gloriosas, devastadoras catástrofes y apasionantes aventuras que tienen lugar en cualquier rincón del mundo. Un día, en las llanuras de Texas, el capitán conoce a Johanna, una niña de diez años que fue secuestrada seis años atrás por la tribu Kiowa, y que durante este tiempo fue educada como uno de ellos. Johanna, en contra de su voluntad, debe irse a vivir a casa de sus tíos, un lugar hostil y desconocido para ella. El capitán Kidd acepta entregar a la niña a sus tutores legales. En el viaje, ambos recorrerán cientos de kilómetros a través de una inhóspita naturaleza, y deberán enfrentarse a enormes dificultades, humanas y naturales, en búsqueda de un lugar al que puedan llamar “hogar”.",J
785663,Old Henry,2021-10-01,Potsy Ponciroli,"Tim Blake Nelson, Scott Haze, Gavin Lewis, Stephen Dorff, Trace Adkins","Western,Acción,Drama",7.281,/eE1SL0QoDsvAMqQly56IkRtlN1W.jpg,"Un granjero viudo y su hijo acogen con cautela a un hombre misterioso y herido con una bolsa de dinero en efectivo. Cuando un grupo de hombres que dicen ser la ley viene por el dinero, el agricultor debe decidir en quién confiar. Al defender un asedio a su granja, el granjero revela un talento para el uso de armas que sorprende a todos y cuestionan su verdadera identidad.",J
336,"Duck, You Sucker",1971-10-29,Sergio Leone,"Rod Steiger, James Coburn, Romolo Valli, Maria Monti, Rik Battaglia",Western,7.7,/qTdmSJPOW3ts04BrBRTwieA3BY9.jpg,"Juan Miranda y John Mallory, veterano del IRA, se conocen en MÃ©xico y planean trabajar juntos robando bancos. Un dÃ­a dinamitan lo que creÃ­an que era un banco local y resulta ser una prisiÃ³n. La explosiÃ³n libera a los revolucionarios que estaban presos y ambos se convierten en hÃ©roes de la revoluciÃ³n. Poco tiempo despuÃ©s, las tropas del gobierno, comandadas por el coronel GutiÃ©rrez, comienzan a seguirles los pasos.",G
335,Once Upon a Time in the West,1968-12-21,Sergio Leone,"Claudia Cardinale, Henry Fonda, Jason Robards, Charles Bronson, Gabriele Ferzetti","Drama,Western",8.28,/3MPqF2iK6ZBoagnB5H1pjImHpHc.jpg,"Mientras los constructores del ferrocarril avanzan imparables por el desierto de Arizona en su camino hacia el mar, Jill llega al pequeño pueblo de Flagstone con la intención de empezar una nueva vida.",J O
8879,Pale Rider,1985-06-28,Clint Eastwood,"Clint Eastwood, Michael Moriarty, Carrie Snodgress, Chris Penn, Richard Dysart","Western,Drama",7.158,/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,"Un grupo de colonos buscadores de oro se establece en un lugar de California, pero sufren el acoso de los hombres de Lahood, el propietario del resto de las explotaciones mineras. Pero un día al poblado llega un misterioso y frío predicador que se pone de parte de los colonos, y comienza a enfrentarse al temido cacique local.",J
11577,Pat Garrett & Billy the Kid,1973-05-23,Sam Peckinpah,"James Coburn, Kris Kristofferson, Richard Jaeckel, Katy Jurado, Chill Wills","Western,Drama",7.204,/o0LXWfTXoDOoeYzZw0u1KmZhVIL.jpg,"La historia de Pat Garrett y Billy the Kid, los dos compañeros de fatigas y temidos forajidos que en el Viejo Oeste tomaron rumbos separados para uno de ellos, Pat, convertirse en sheriff y el otro, Billy, seguir viviendo sin horizontes, cansado y sin dirección.",J
26761,Pursued,1947-03-05,Raoul Walsh,"Teresa Wright, Robert Mitchum, Judith Anderson, Dean Jagger, Alan Hale","Western,Drama,Romance",6.6,/5UjUTgSGytAYsU4WCXmaBXLtlSY.jpg,"Jeb Rand (Robert Mitchum) es un hombre atormentado por los recuerdos de su infancia. Adoptado a los cuatro aÃ±os por Medora Callum (Judith Anderson), tras el asesinato de toda su familia, Jeb crece sin problemas en su nuevo hogar. Sin embargo, sus traumas infantiles vuelven una y otra vez a travÃ©s de sus sueÃ±os. Y sus pesadillas se hacen realidad cuando reaparece el hombre que, despuÃ©s de acabar con su familia, no ha dejado de buscarlo durante aÃ±os para acabar tambiÃ©n con Ã©l.",M
28894,Rancho Notorious,1952-04-10,Fritz Lang,"Marlene Dietrich, Arthur Kennedy, Mel Ferrer, Gloria Henry, William Frawley","Drama,Western",6.5,/nQnO8hMViqSriSGLnYWm14iMykb.jpg,"Un hombre en busca de venganza se infiltra en un rancho, oculto en una región inhóspita, donde su dueña, Altar Keane, da cobijo a los forajidos que huyen de la ley a cambio de un precio.",N
36206,Ride the High Country,1962-05-09,Sam Peckinpah,"Randolph Scott, Joel McCrea, Mariette Hartley, Ron Starr, Edgar Buchanan",Western,7.0,/oBdJliz2o88ZLPulL5KLdbRsQuf.jpg,Dos antiguos pistoleros se asocian para escoltar un cargamento de oro. Uno intenta hacer un buen trabajo y volver a su casa. Pero la única intención del otro es robar la valiosa carga.,H
246080,Black Sea,2014-12-05,Kevin Macdonald,"Jude Law, Karl Davies, Jodie Whittaker, Daniel Ryan, Scoot McNairy","Aventura,Drama,Suspense",6.264,/oqOXFP35a2DjxjdpmEaOTIfI5TS.jpg,"Trata sobre un solitario capitán de submarino (Jude Law) que, tras ser despedido, reúne una pintoresca tripulación para conseguir un tesoro hundido en el Mar Negro. Conforme la avaricia y la desesperación se hacen con el control de la embarcación, la incertidumbre sobre la misión hace que empiecen a surgir luchas internas.",H
426284,Blade of the Immortal,2017-04-29,Takashi Miike,"木村拓哉, 杉咲花, 福士蒼汰, 市原隼人, 戸田恵梨香","Acción,Fantasía,Aventura",6.698,/dtQDbjjn2VJ6bRnQmst8JtTKHx0.jpg,"Manji es un samurai altamente cualificado que ha sido maldecido con la inmortalidad después de una batalla legendaria. Asombrado por el brutal asesinato de su hermana, Manji sabe que sólo la lucha contra el mal recobrará su alma. Es por esto que promete ayudar a una joven llamada Rin a vengar a sus padres, quienes fueron asesinados por un grupo de maestros espadachines liderados por el despiadado guerrero Anotsu. Una misión que cambiará a Manji de maneras que nunca podría imaginar...",G
78,Blade Runner,1982-06-25,Ridley Scott,"Harrison Ford, Rutger Hauer, Sean Young, Edward James Olmos, M. Emmet Walsh","Ciencia ficción,Drama,Suspense",7.94,/63N9uy8nd9j7Eog2axPQ8lbr3Wj.jpg,"A principios del siglo XXI, la Tyrell Corporation desarrolló un nuevo tipo de robot llamado Nexus, un ser virtualmente idéntico al hombre y conocido como Replicante.  Los Replicantes Nexus-6 eran superiores en fuerza y agilidad, y al menos iguales en inteligencia, a los ingenieros de genética que los crearon.  En el espacio exterior, los Replicantes fueron usados como trabajadores esclavos en la arriesgada exploración y colonización de otros planetas.  Después de la sangrienta rebelión de un equipo de combate de Nexus-6 en una colonia sideral, los Replicantes fueron declarados proscritos en la Tierra bajo pena de muerte.  Brigadas de policías especiales, con el nombre de Unidades de Blade Runners, tenían órdenes de tirar a matar al ver a cualquier Replicante invasor.  A esto no se le llamó ejecución, se le llamó retiro.",I
335984,Blade Runner 2049,2017-10-04,Denis Villeneuve,"Ryan Gosling, Harrison Ford, Ana de Armas, Dave Bautista, Robin Wright","Ciencia ficción,Drama",7.589,/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,"Han pasado 30 años desde los acontecimientos ocurridos en Blade Runner (1982). El oficial K, un blade runner caza-replicantes del Departamento de Policía de Los Ángeles, descubre un secreto que ha estado enterrado durante mucho tiempo y que tiene el potencial de llevar a la sociedad al caos. Su investigación le conducirá a la búsqueda del legendario Rick Deckard, un antiguo blade runner en paradero desconocido, que lleva desaparecido 30 años.",I
338762,Bloodshot,2020-03-05,Dave Wilson,"Vin Diesel, Eiza González, Sam Heughan, Toby Kebbell, Talulah Riley","Acción,Ciencia ficción,Aventura",6.684,/8WUVHemHFH2ZIP6NWkwlHWsyrEL.jpg,"Ray Garrison, también conocido como Bloodshot, es resucitado por la compañía Rising Spirit Technologies a través del uso de nanotecnología. Mientras lucha por recuperar la memoria, Ray trata de volver a ser el que era antes de sufrir el accidente que le dejaría amnésico.",K
62749,Bombardier,1943-05-14,Richard Wallace,"Pat O'Brien, Randolph Scott, Anne Shirley, Eddie Albert, Walter Reed","Drama,Bélica",5.6,/z5Jy1QjLycT54kmS8w0PZvxrlfh.jpg,"El Mayor Chick Davis demuestra ante el ejército de los EEUU la superioridad de los bombarderos de precisión a gran altitud y lo destinan a enseñar sus conocimientos en una escuela para bombarderos. Al estallar la Segunda Guerra Mundial, los métodos utilizados por el Mayor Davis y sus alumnos serán ratificados durante un ataque en Tokio.",P
475,Bonnie and Clyde,1967-08-13,Arthur Penn,"Warren Beatty, Faye Dunaway, Michael J. Pollard, Gene Hackman, Estelle Parsons","Crimen,Drama",7.492,/sCSQFK9kMsprT4jgWqgw82dT6WI.jpg,"Durante la década de 1930, en plena Gran Depresión estadounidense, Bonnie Parker y Clyde Burrows, una joven pareja de bandidos, recorren Estados Unidos desafiando a las autoridades y atracando bancos.  La historia de las andanzas de dos de los más famosos atracadores de bancos de Estados Unidos de los años 30. Bonnie y Clyde fueron dos personajes muy peligrosos, tremendamente aficionados a apretar el gatillo y responsables de numerosas muertes entre los agentes de la ley. Sin embargo, la película da una visión mucho más amable de ellos.",K
35837,Boogie,2009-10-22,Gustavo Cova,"Pablo Echarri, Nancy Dupláa, Nicolás Frías, Marcelo Armand, Rufino Gallo","Acción,Animación",6.9,/rom0NoTExJcBWSf1TqzUV5sgYdb.jpg,"Boogie el Aceitoso es el mejor asesino a sueldo de la ciudad, por lo menos es lo que él cree... Cuando el mafioso más importante necesita eliminar a un testigo le encarga el trabajo a Blackburn, quien de a poco está desplazando a Boogie. Cuando Boogie se entera de esto sale a demostrar que él sigue siendo el número uno.",M
18926,Boomerang!,1947-02-28,Elia Kazan,"Dana Andrews, Jane Wyatt, Lee J. Cobb, Cara Williams, Arthur Kennedy","Drama,Misterio",7.04,/eN6p5zG2ar7zw5BD6UIGUpkA2FF.jpg,"En una pequeña ciudad de Connecticut, un sacerdote es asesinado en plena calle, y los ciudadanos exigen una intervención contundente de la policía. Todos los testigos identifican a John Waldron como el autor del crimen, pero éste se declara inocente, aunque nadie le cree.",H
513310,Boss Level,2021-02-19,Joe Carnahan,"Frank Grillo, Mel Gibson, Naomi Watts, Will Sasso, Annabelle Wallis","Acción,Ciencia ficción,Suspense",6.869,/nt8on8Ge0Lsw0oF6EbmGiDV69Hf.jpg,"Un oficial de las fuerzas especiales, ya retirado, se ve obligado a vivir una y otra vez en bucle el día de su muerte.",J
197,Braveheart,1995-05-24,Mel Gibson,"Mel Gibson, Catherine McCormack, Sophie Marceau, Patrick McGoohan, Angus Macfadyen","Acción,Drama,Historia,Bélica",7.941,/or1gBugydmjToAEq7OZY0owwFk.jpg,"¿Qué clase de hombre desafiaría a un rey? 'Braveheart' es una historia épica medieval sobre la independencia de Escocia en el siglo XIII, basada en la leyenda de William Wallace, un montañés escocés que arrastra a su clan a luchar contra la tiranía del rey Eduardo I de Inglaterra. Después del brutal asesinato de su joven esposa por los ingleses, Wallace sólo busca venganza. Hambrientos y en inferior número, Wallace lidera a los patriotas escoceses y consigue organizar un ejército de guerreros sedientos de libertad logrando recuperar con ello el espíritu que haría a Escocia libre para siempre.",N
459910,Braven,2018-02-01,Lin Oeding,"Jason Momoa, Stephen Lang, Garret Dillahunt, Zahn McClarnon, Jill Wagner","Drama,Acción,Suspense",6.2,/253Bw5I3Zj3e2thCThjO7byEUCL.jpg,"Joe Braven es un humilde leñador que vive en la frontera entre los Estados Unidos y Canadá. Cuando es asaltado por un grupo de traficantes de drogas en la recluida cabaña en el bosque donde vive, hará todo lo que está en su poder para intentar proteger a su familia.",H
718930,Bullet Train,2022-08-03,David Leitch,"Brad Pitt, Joey King, Aaron Taylor-Johnson, Brian Tyree Henry, Andrew Koji","Acción,Comedia,Suspense",7.414,/j8szC8OgrejDQjjMKSVXyaAjw3V.jpg,Cinco asesinos a sueldo se encuentran a bordo de un tren bala que viaja de Tokio a Morioka con unas pocas paradas intermedias. Descubren que sus misiones no son ajenas entre sí. La pregunta es quién saldrá vivo del tren y qué les espera en la estación final.,M
916,Bullitt,1968-10-17,Peter Yates,"Steve McQueen, Robert Vaughn, Jacqueline Bisset, Don Gordon, Robert Duvall","Acción,Crimen,Suspense",7.143,/2ffzF1WmeXtH420fSUoCrecFvDA.jpg,"Frank Bullit es un detective de la policía de San Francisco. Un ambicioso político le encarga que proteja a un fugitivo al que persigue el Sindicato del Crimen de Chicago. Sin embargo, Bullit no puede evitar que sea asesinado. A partir de ese momento, deberá investigar el caso minuciosamente para hallar la clave del misterio.",K
8689,Cannibal Holocaust,1980-02-07,Ruggero Deodato,"Robert Kerman, Francesca Ciardi, Perry Pirkanen, Luca Barbareschi, Salvatore Basile",Terror,6.266,/aanO8MVtUwywgsiRpfA0WcbHvM3.jpg,"Cuatro jóvenes documentalistas se adentran en la selva amazónica (América del Sur) para realizar un reportaje sobre las tribus que habitan en esa región, de las que se dice que todavía practican el canibalismo. Debido a la desaparición de los reporteros, dos meses después un grupo de rescate es enviado para averiguar qué ha sido de ellos
1005331,Carry-On,2024-12-05,Jaume Collet-Serra,"Taron Egerton, Jason Bateman, Sofia Carson, Danielle Deadwyler, Theo Rossi","Suspense,Acción",6.9,/sjMN7DRi4sGiledsmllEw5HJjPy.jpg,"El día de Nochebuena, un viajero misterioso chantajea a un agente de seguridad del aeropuerto para que le deje subir un objeto peligroso al avión.",O
800345,Carter,2022-08-05,정병길,"주원, 이성재, 정소리, 도영서, Camilla Belle","Acción,Suspense,Crimen",5.994,/aGKln9LeFkP30MAiwFiuaMmNvzG.jpg,"Carter, quien despierta dos meses después de una pandemia mortal originada en la Zona Desmilitarizada (DMZ) que ya ha devastado a Estados Unidos y Corea del Norte, descubre un misterioso dispositivo en su cabeza y una bomba letal en su boca. Una voz en sus oídos le ordena evitar ser asesinado y se ve envuelto en una misteriosa operación mientras la CIA y el golpe de Estado norcoreano lo persiguen de cerca.",M Dawn of the Planet of the Apes
1016268,Catnado,2024-10-17,Curtis Everitt,"Blair Kelly, Erica Rowell Green, William Buster Benefield, Rebecca Rinehart, Joshua Gotte","Terror,Suspense",1.0,/gMqwvbh7ecB8g7XPsmMQ5xBzNxL.jpg,,O
198184,Chappie,2015-03-04,Neill Blomkamp,"Sharlto Copley, Dev Patel, Hugh Jackman, Ninja, Yo-Landi Visser","Crimen,Acción,Ciencia ficción",6.787,/uuDUpzlMFomdSfNWlpEPS9nVZWV.jpg,"En un futuro cercano, la policía mecanizada controla el crimen. Cuando un droide de la policía, Chappie, es robado y se le da una nueva programación, se convierte en el primer robot con la capacidad de pensar y sentir por sí mismo.",H
98567,Armour of God 3: Chinese Zodiac,2012-12-20,Jackie Chan,"Jackie Chan, 姚星彤, 권상우, Zhang Lanxin, 廖凡","Acción,Aventura",6.178,/q405GCDjWgwwrTwb6zMQY3UN94m.jpg,"Asian Hawk (Jackie Chan) lidera un equipo de mercenarios para recuperar varios objetos perdidos del Antiguo Palacio de Verano, las cabezas de bronce de los 12 animales del zodiaco chino que fueron saqueadas por los ejércitos franceses y británicos del palacio imperial de verano en Beijing en 1860. Ayudado por un estudiante chino y una dama parisina, Hawk se detiene ante nada para lograr la misión.",H
929590,Civil War,2024-04-10,Alex Garland,"Kirsten Dunst, Wagner Moura, Cailee Spaeny, Stephen McKinley Henderson, 李志傑","Bélica,Acción,Drama",6.8,/sh7Rg8Er3tFcN9BpKIPOMvALgZd.jpg,"En un futuro cercano, donde América está sumida en una cruenta guerra civil, un equipo de periodistas y fotógrafos de guerra emprenderá un viaje por carretera en dirección a Washington DC. Su misión: llegar antes de que las fuerzas rebeldes asalten la Casa Blanca y arrebaten el control al presidente de Estados Unidos.",O
7191,Cloverfield,2008-01-15,Matt Reeves,"Lizzy Caplan, Jessica Lucas, T.J. Miller, Michael Stahl-David, Mike Vogel","Acción,Suspense,Ciencia ficción",6.706,/qIegUGJqyMMCRjkKV1s7A9MqdJ8.jpg,"La noche en que varios jóvenes neoyorquinos celebran la fiesta de despedida de un amigo en Manhattan, un monstruo del tamaño de un rascacielos llega a la ciudad. Contada desde el punto de vista de la videocámara de uno de ellos, este es el escalofriante documento sobre sus intentos por sobrevivir durante los momentos más increíbles y terroríficos de sus vidas.",H
438650,Cold Pursuit,2019-02-07,Hans Petter Moland,"Liam Neeson, Tom Bateman, Tom Jackson, Laura Dern, Nicholas Holmes","Crimen,Acción",5.873,/5RILVnOchQyL1LbcVzmabipdJfc.jpg,"En plenas montañas, viviendo entre la nieve, un apacible quitanieves vive tranquilamente en la naturaleza. Pero un día toda su paz se desmorona, pues recibe la terrible noticia de que su hijo ha muerto debido a una sobredosis. De esta forma acaba envuelto en una guerra de narcotraficantes, mientras busca venganza por lo sucedido. Hans Petter Moland (Redención: Los casos del departamento Q) dirige el remake de su propia película del 2014, que en esta ocasión cuenta con un guion escrito por Frank Baldwin (The Godmother) y con Liam Neeson (Un monstruo viene a verme) como protagonista.",K
31935,Too Late the Hero,1970-05-20,Robert Aldrich,"Michael Caine, Cliff Robertson, Ian Bannen, Harry Andrews, Denholm Elliott","Drama,Acción,Bélica",6.4,/sPSwjNA1OVkotd10pH8G9xNCFTN.jpg,"Segunda Guerra Mundial (1939-1945). En la primavera de 1942, japoneses y aliados ocupan una isla del Pacífico. Un grupo de soldados ingleses son enviados a una misión casi suicida detrás de las líneas enemigas, pero las cosas no salen según lo previsto.",H
10999,Commando,1985-10-03,Mark L. Lester,"Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, Vernon Wells, James Olson","Acción,Aventura,Suspense",6.7,/ollPAAAgZ7euU8VisfqU3cuXhZ6.jpg,"El coronel John Matrix, experto en artes marciales, es un comando sin igual
561,Constantine,2005-02-08,Francis Lawrence,"Keanu Reeves, Rachel Weisz, Shia LaBeouf, Djimon Hounsou, Max Baker","Fantasía,Acción,Terror",7.12,/vPYgvd2MwHlxTamAOjwVQp4qs1W.jpg,"John Constantine ha estado en el infierno y ha vuelto. Nació con un don que no deseaba, la capacidad de reconocer claramente a los ángeles y a los demonios que andan por la tierra bajo un aspecto humano, Constantine se vio empujado al suicido para escapar de la atormentadora claridad de su visión. Pero fracasó. Ahora, marcado por su intento de suicidio, patrulla la frontera terrenal entre el cielo y el infierno, esperando en vano ganarse el camino a la salvación enviando a los esbirros de Luciffer de vuelta al averno. Cuando una desesperada pero escéptica detective de policía consigue su ayuda para resolver la misteriosa muerte de su querida hermana gemela, su investigación les lleva a través del mundo de demonios y ángeles que subyace justo bajo el paisaje de la actual ciudad de Los Angeles. Atrapados en una catastrófica serie de acontecimientos sobrenaturales, los dos se encuentran inextricablemente involucrados y tratan de encontrar su propia paz a cualquier precio.",N
539517,Constantine: City of Demons - The Movie,2018-10-04,Doug Murphy,"Matt Ryan, Robin Atkin Downes, Laura Bailey, Rachel Kimsey, Jim Meskimen","Fantasía,Animación,Terror,Acción",7.666,/tZIMe2pYug1cS9e7AZnd1bTTidM.jpg,"10 años después de un trágico error, un padre de familia, Chas, y un detective, John Constantine, intentan curar a la hija de Chas, Trish, de un misterioso coma. Con la ayuda de la Enfermera Pesadilla, la influyente Reina de los Ángeles y el brutal dios azteca Mictlantecuhtli, la pareja tendrá que enfrentarse al demonio Beroul para salvar el alma de Trish.",K
1356039,Counterattack,2025-02-27,Chava Cartas,"Luis Alberti, Noé Hernández, Leonardo Alonso, Luis Curiel, Guillermo Nava","Acción,Aventura,Suspense",8.258,/kxnFdLJhi37ZVFDCL1ka0yeQVU5.jpg,"En una misión de rescate de rehenes, el capitán Guerrero y sus soldados de élite sufren una emboscada de un despiadado cártel de la droga.",P
738652,Copshop,2021-09-09,Joe Carnahan,"Gerard Butler, Frank Grillo, Alexis Louder, Toby Huss, Chad L. Coleman","Suspense,Crimen,Acción",6.291,/9LEWWWEhS7SZXFDuH1YYhs0VFct.jpg,"Huyendo de un asesino letal, un astuto estafador inventa un plan para esconderse dentro de una comisaría de policía de un pequeño pueblo. Sin embargo, cuando el asesino a sueldo aparece en la comisaría, un policía novato desprevenido se encuentra atrapada en la mira.",J
1948,Crank,2006-08-31,Brian Taylor,"Jason Statham, Amy Smart, Jose Pablo Cantillo, Efren Ramirez, Dwight Yoakam","Acción,Suspense,Crimen",6.651,/bbGOV9lES80el46Hj4GLj5zY25F.jpg,"Chev Chelios (Jason Statham), un asesino a sueldo de Los Ángeles, ha sido envenenado mientras dormía y que sólo le queda una hora de vida. La única oportunidad que tiene Chev de sobrevivir es mantenerse en movimiento para impedir que el veneno le llegue al corazón. El tiempo pasa y corre enloquecido por las calles de Los Ángeles para salvar a su novia y encontrar un antídoto que le salve la vida.",N
511987,Crawl,2019-07-10,Alexandre Aja,"Kaya Scodelario, Barry Pepper, Morfydd Clark, Ross Anderson, Jose Palma","Terror,Suspense",6.3,/4WH6AZd473lRZ3hUp8TYiv2LfZW.jpg,"Con un enorme huracán de categoría 5 descargando sobre Florida, la joven Haley (Kaya Scodelario) desoye las órdenes de evacuación para buscar a su padre (Barry Pepper), que ha desaparecido. Tras encontrarle herido en el entresuelo de su casa, los dos quedan atrapados acechados por enormes caimanes y por una inundación que cubre rápidamente el terreno.",K
